#YY,MM,DD,hh,mm,WDIR,WSPD,ATMP
2018,7,28,9,0,274,2.5,17.8
2018,7,28,10,0,303,4.6,17.6
2018,7,28,11,0,236,2.9,18.3
2018,7,28,12,0,318,2.9,20.0
2018,7,28,13,0,58,1.6,21.6
2018,7,28,14,0,26,4.4,21.6
2018,7,28,15,0,60,3.2,22.3
2018,7,28,16,0,54,3.6,21.7
2018,7,28,17,0,73,3.6,22.0
2018,7,28,18,0,83,2.9,23.0
2018,7,28,19,0,119,6.2,23.0
2018,7,28,20,0,106,3.8,22.9
2018,7,28,21,0,129,5.9,22.6
2018,7,28,22,0,120,3.5,22.1
2018,7,28,23,0,93,4.2,22.1
2018,7,29,0,0,158,3.1,21.6
2018,7,29,1,0,131,1.1,21.5
2018,7,29,2,0,143,1.4,21.0
2018,7,29,3,0,176,0.6,21.2
2018,7,29,4,0,263,1.5,21.3
2018,7,29,5,0,290,5.3,21.2
2018,7,29,6,0,257,5.0,20.6
2018,7,29,7,0,287,2.1,20.1
2018,7,29,8,0,0,0.4,19.5
2018,7,29,9,0,235,2.1,19.2
2018,7,29,10,0,258,1.4,19.0
2018,7,29,11,0,206,2.5,19.8
2018,7,29,12,0,74,1.1,21.7
2018,7,29,13,0,0,99.0,22.9
2018,7,29,14,0,78,0.8,22.8
2018,7,29,15,0,88,2.1,23.6
2018,7,29,16,0,94,1.4,24.2
2018,7,29,17,0,116,2.3,23.6
2018,7,29,18,0,93,5.2,23.4
2018,7,29,19,0,69,2.0,23.6
2018,7,29,20,0,86,2.2,23.2
2018,7,29,21,0,130,8.2,22.6
2018,7,29,22,0,108,4.8,22.6
2018,7,29,23,0,138,8.2,22.9
2018,7,30,0,0,131,3.0,22.4
2018,7,30,1,0,325,0.6,22.5
2018,7,30,2,0,155,4.5,22.4
2018,7,30,3,0,210,3.2,22.6
2018,7,30,4,0,201,2.6,21.5
2018,7,30,5,0,245,2.5,21.2
2018,7,30,6,0,212,3.4,20.4
2018,7,30,7,0,205,2.0,19.9
2018,7,30,8,0,211,4.4,19.7
2018,7,30,9,0,212,4.0,18.9
2018,7,30,10,0,284,2.5,18.6
2018,7,30,11,0,311,2.5,19.7
2018,7,30,12,0,117,2.2,21.1
2018,7,30,13,0,115,2.4,21.9
2018,7,30,14,0,107,1.7,22.4
2018,7,30,15,0,88,1.1,22.5
2018,7,30,16,0,102,0.9,22.5
2018,7,30,17,0,86,2.0,22.2
2018,7,30,18,0,0,99.0,22.2
2018,7,30,19,0,35,4.5,22.7
2018,7,30,20,0,37,2.8,23.0
2018,7,30,21,0,52,4.2,23.2
2018,7,30,22,0,46,4.2,22.9
2018,7,30,23,0,39,2.3,22.8
2018,7,31,0,0,65,1.2,22.4
2018,7,31,1,0,94,1.0,22.3
2018,7,31,2,0,53,4.2,22.3
2018,7,31,3,0,1,3.0,22.2
2018,7,31,4,0,34,1.6,22.1
2018,7,31,5,0,60,1.4,22.0
2018,7,31,6,0,331,0.9,21.8
2018,7,31,7,0,8,2.5,21.9
2018,7,31,8,0,328,2.1,21.7
2018,7,31,9,0,0,5.2,21.8
2018,7,31,10,0,346,6.3,21.8
2018,7,31,11,0,343,4.3,22.0
2018,7,31,12,0,90,2.4,22.1
2018,7,31,13,0,44,4.7,22.1
2018,7,31,14,0,55,4.4,22.4
2018,7,31,15,0,49,6.1,22.4
2018,7,31,16,0,57,6.7,22.7
2018,7,31,17,0,8,2.7,23.2
2018,7,31,18,0,25,1.9,23.3
2018,7,31,19,0,358,4.9,22.7
2018,7,31,20,0,353,5.1,22.8
2018,7,31,21,0,29,2.7,22.6
2018,7,31,22,0,22,2.7,22.3
2018,7,31,23,0,311,3.5,22.4
2018,8,1,0,0,22,5.1,22.2
2018,8,1,1,0,36,3.3,22.1
2018,8,1,2,0,26,1.0,22.0
2018,8,1,3,0,303,0.6,20.8
2018,8,1,4,0,262,1.1,20.9
2018,8,1,5,0,216,2.2,21.0
2018,8,1,6,0,253,5.2,20.5
2018,8,1,7,0,215,3.5,19.8
2018,8,1,8,0,227,5.5,19.6
2018,8,1,9,0,249,3.9,19.2
2018,8,1,10,0,266,2.5,18.9
2018,8,1,11,0,262,2.0,19.9
2018,8,1,12,0,269,5.1,22.0
2018,8,1,13,0,247,3.1,23.8
2018,8,1,14,0,288,3.3,25.3
2018,8,1,15,0,280,4.3,26.8
2018,8,1,16,0,203,2.9,27.7
2018,8,1,17,0,175,2.7,26.5
2018,8,1,18,0,21,0.8,26.5
2018,8,1,19,0,196,9.9,28.5
2018,8,1,20,0,323,4.4,24.1
2018,8,1,21,0,202,0.6,21.2
2018,8,1,22,0,124,4.4,24.1
2018,8,1,23,0,208,3.1,25.6
2018,8,2,0,0,197,2.7,25.3
2018,8,2,1,0,211,4.8,25.0
2018,8,2,2,0,173,3.5,24.8
2018,8,2,3,0,194,4.8,24.3
2018,8,2,4,0,190,5.8,24.0
2018,8,2,5,0,220,7.6,23.9
2018,8,2,6,0,200,4.4,23.5
2018,8,2,7,0,202,5.4,23.1
2018,8,2,8,0,200,3.1,22.7
2018,8,2,9,0,219,5.4,22.1
2018,8,2,10,0,193,12.5,21.7
2018,8,2,11,0,201,11.9,21.9
2018,8,2,12,0,178,3.3,22.7
2018,8,2,13,0,17,1.4,23.5
2018,8,2,14,0,198,6.3,25.7
2018,8,2,15,0,192,6.3,27.3
2018,8,2,16,0,199,5.0,27.1
2018,8,2,17,0,253,2.8,28.6
2018,8,2,18,0,291,5.9,28.8
2018,8,2,19,0,245,4.1,28.4
2018,8,2,20,0,267,6.1,27.9
2018,8,2,21,0,207,5.7,28.2
2018,8,2,22,0,55,3.8,24.3
2018,8,2,23,0,71,5.3,23.4
2018,8,3,0,0,97,0.9,23.1
2018,8,3,1,0,81,1.8,22.6
2018,8,3,2,0,83,1.8,22.4
2018,8,3,3,0,109,0.7,22.4
2018,8,3,4,0,61,3.1,22.4
2018,8,3,5,0,4,1.1,22.2
2018,8,3,6,0,90,0.6,21.3
2018,8,3,7,0,284,1.3,21.2
2018,8,3,8,0,253,0.5,21.3
2018,8,3,9,0,299,2.0,21.0
2018,8,3,10,0,312,2.6,20.8
2018,8,3,11,0,293,1.1,21.4
2018,8,3,12,0,65,1.9,22.5
2018,8,3,13,0,34,5.0,23.0
2018,8,3,14,0,76,3.4,23.1
2018,8,3,15,0,122,3.7,24.0
2018,8,3,16,0,109,1.8,23.8
2018,8,3,17,0,142,0.6,23.5
2018,8,3,18,0,91,0.9,23.7
2018,8,3,19,0,104,4.1,23.8
2018,8,3,20,0,109,3.3,23.7
2018,8,3,21,0,76,2.7,23.4
2018,8,3,22,0,70,1.7,23.6
2018,8,3,23,0,154,0.5,23.7
2018,8,4,0,0,100,1.0,23.0
2018,8,4,1,0,105,2.2,22.9
2018,8,4,2,0,97,2.7,22.9
2018,8,4,3,0,113,1.4,22.8
2018,8,4,4,0,134,3.0,22.7
2018,8,4,5,0,130,5.6,22.9
2018,8,4,6,0,179,4.0,22.9
2018,8,4,7,0,199,2.2,24.0
2018,8,4,8,0,210,4.2,24.0
2018,8,4,9,0,172,2.5,23.6
2018,8,4,10,0,204,2.6,23.2
2018,8,4,11,0,230,2.0,23.9
2018,8,4,12,0,224,1.4,26.0
2018,8,4,13,0,207,1.6,28.1
2018,8,4,14,0,225,2.0,30.4
2018,8,4,15,0,247,3.6,32.3
2018,8,4,16,0,231,4.7,33.5
2018,8,4,17,0,207,8.2,33.9
2018,8,4,18,0,202,11.6,34.4
2018,8,4,19,0,247,4.2,34.4
2018,8,4,20,0,182,6.1,34.5
2018,8,4,21,0,193,8.0,33.9
2018,8,4,22,0,208,10.6,32.9
2018,8,4,23,0,205,4.2,32.4
2018,8,5,0,0,197,8.8,31.1
2018,8,5,1,0,207,17.6,29.8
2018,8,5,2,0,147,5.2,28.9
2018,8,5,3,0,204,12.2,28.1
2018,8,5,4,0,194,9.1,27.5
2018,8,5,5,0,212,5.5,27.1
2018,8,5,6,0,208,11.8,26.8
2018,8,5,7,0,208,7.2,26.6
2018,8,5,8,0,198,2.5,26.3
2018,8,5,9,0,195,11.9,25.8
2018,8,5,10,0,210,12.6,25.5
2018,8,5,11,0,185,7.7,25.0
2018,8,5,12,0,192,6.9,24.6
2018,8,5,13,0,201,8.7,25.3
2018,8,5,14,0,231,7.2,26.2
2018,8,5,15,0,229,6.5,28.5
2018,8,5,16,0,229,9.2,30.7
2018,8,5,17,0,180,5.1,31.4
2018,8,5,18,0,220,11.6,32.5
2018,8,5,19,0,253,11.2,33.3
2018,8,5,20,0,187,7.8,33.5
2018,8,5,21,0,227,10.3,33.5
2018,8,5,22,0,212,7.6,33.1
2018,8,5,23,0,260,2.5,32.3
2018,8,6,0,0,188,2.9,31.2
2018,8,6,1,0,201,6.1,30.6
2018,8,6,2,0,252,4.9,30.2
2018,8,6,3,0,264,3.4,28.1
2018,8,6,4,0,278,5.2,25.5
2018,8,6,5,0,245,2.1,25.2
2018,8,6,6,0,187,2.3,25.4
2018,8,6,7,0,272,1.4,25.8
2018,8,6,8,0,310,1.1,25.6
2018,8,6,9,0,294,1.3,25.3
2018,8,6,10,0,346,2.2,22.3
2018,8,6,11,0,73,4.4,21.8
2018,8,6,12,0,103,1.0,22.5
2018,8,6,13,0,340,6.2,22.1
2018,8,6,14,0,11,4.4,21.2
2018,8,6,15,0,128,0.8,21.2
2018,8,6,16,0,98,4.5,22.1
2018,8,6,17,0,91,2.1,22.8
2018,8,6,18,0,48,2.9,23.4
2018,8,6,19,0,7,3.7,22.9
2018,8,6,20,0,62,1.6,23.3
2018,8,6,21,0,331,3.8,23.0
2018,8,6,22,0,341,2.8,23.1
2018,8,6,23,0,0,3.9,23.0
2018,8,7,0,0,76,2.3,22.9
2018,8,7,1,0,102,1.0,22.9
2018,8,7,2,0,193,1.2,22.9
2018,8,7,3,0,86,0.7,23.1
2018,8,7,4,0,177,2.9,22.6
2018,8,7,5,0,246,0.5,23.1
2018,8,7,6,0,276,2.9,23.0
2018,8,7,7,0,267,2.7,22.8
2018,8,7,8,0,255,3.1,22.4
2018,8,7,9,0,290,3.9,22.2
2018,8,7,10,0,255,1.2,22.0
2018,8,7,11,0,303,3.1,22.2
2018,8,7,12,0,8,3.6,22.7
2018,8,7,13,0,41,2.3,22.9
2018,8,7,14,0,32,2.7,23.3
2018,8,7,15,0,32,2.3,23.4
2018,8,7,16,0,14,2.6,23.8
2018,8,7,17,0,46,2.7,23.9
2018,8,7,18,0,35,3.0,22.4
2018,8,7,19,0,17,3.1,23.1
2018,8,7,20,0,31,5.4,21.8
2018,8,7,21,0,24,5.1,20.7
2018,8,7,22,0,334,9.9,21.1
2018,8,7,23,0,2,6.2,21.6
2018,8,8,0,0,351,4.0,21.2
2018,8,8,1,0,68,1.1,21.2
2018,8,8,2,0,287,1.0,21.0
2018,8,8,3,0,328,0.8,21.6
2018,8,8,4,0,317,0.7,21.3
2018,8,8,5,0,285,1.1,21.2
2018,8,8,6,0,315,1.9,21.5
2018,8,8,7,0,276,2.6,21.3
2018,8,8,8,0,242,0.8,21.2
2018,8,8,9,0,295,0.6,21.5
2018,8,8,10,0,48,1.0,21.4
2018,8,8,11,0,71,1.8,22.0
2018,8,8,12,0,31,4.4,22.6
2018,8,8,13,0,15,3.0,22.2
2018,8,8,14,0,7,3.7,22.5
2018,8,8,15,0,9,3.6,22.5
2018,8,8,16,0,33,5.4,22.8
2018,8,8,17,0,3,5.7,22.9
2018,8,8,18,0,64,2.5,23.0
2018,8,8,19,0,30,5.6,23.3
2018,8,8,20,0,56,4.7,23.5
2018,8,8,21,0,74,3.0,23.4
2018,8,8,22,0,100,1.5,23.4
2018,8,8,23,0,131,6.9,23.0
2018,8,9,0,0,166,3.2,22.6
2018,8,9,1,0,160,2.2,22.6
2018,8,9,2,0,220,1.7,23.4
2018,8,9,3,0,209,1.7,23.6
2018,8,9,4,0,279,4.4,23.4
2018,8,9,5,0,298,2.3,23.1
2018,8,9,6,0,223,2.7,22.5
2018,8,9,7,0,219,5.1,22.2
2018,8,9,8,0,242,1.8,22.0
2018,8,9,9,0,243,3.0,21.9
2018,8,9,10,0,242,5.6,21.7
2018,8,9,11,0,205,4.4,21.7
2018,8,9,12,0,207,7.8,23.3
2018,8,9,13,0,231,4.3,25.3
2018,8,9,14,0,220,5.3,27.0
2018,8,9,15,0,279,5.0,27.8
2018,8,9,16,0,172,2.3,29.8
2018,8,9,17,0,214,8.6,30.5
2018,8,9,18,0,225,6.3,30.5
2018,8,9,19,0,286,8.2,30.4
2018,8,9,20,0,249,7.0,30.7
2018,8,9,21,0,272,15.6,31.7
2018,8,9,22,0,359,13.0,23.9
2018,8,9,23,0,341,9.7,23.4
2018,8,10,0,0,233,2.9,23.1
2018,8,10,1,0,340,1.9,23.1
2018,8,10,2,0,11,4.0,22.8
2018,8,10,3,0,273,1.3,22.3
2018,8,10,4,0,230,1.4,22.0
2018,8,10,5,0,174,2.2,22.0
2018,8,10,6,0,21,0.9,22.3
2018,8,10,7,0,313,2.4,22.1
2018,8,10,8,0,316,1.7,22.2
2018,8,10,9,0,19,3.3,22.7
2018,8,10,10,0,28,0.9,22.7
2018,8,10,11,0,14,0.7,23.1
2018,8,10,12,0,44,2.8,23.5
2018,8,10,13,0,15,2.7,23.7
2018,8,10,14,0,69,1.8,24.2
2018,8,10,15,0,7,5.3,24.5
2018,8,10,16,0,20,6.5,23.9
2018,8,10,17,0,34,4.7,23.8
2018,8,10,18,0,3,3.7,23.9
2018,8,10,19,0,48,3.5,23.9
2018,8,10,20,0,12,7.9,23.5
2018,8,10,21,0,7,6.8,23.6
2018,8,10,22,0,350,4.8,23.4
2018,8,10,23,0,11,7.9,23.3
2018,8,11,0,0,357,2.6,23.2
2018,8,11,1,0,339,4.9,23.2
2018,8,11,2,0,317,2.9,23.1
2018,8,11,3,0,352,1.4,23.1
2018,8,11,4,0,9,5.2,23.2
2018,8,11,5,0,4,4.3,23.4
2018,8,11,6,0,355,5.3,23.3
2018,8,11,7,0,346,5.3,23.1
2018,8,11,8,0,333,4.4,23.1
2018,8,11,9,0,331,2.4,22.7
2018,8,11,10,0,284,2.9,21.8
2018,8,11,11,0,275,2.2,22.0
2018,8,11,12,0,298,1.6,23.5
2018,8,11,13,0,30,1.9,24.7
2018,8,11,14,0,58,2.4,24.9
2018,8,11,15,0,53,4.5,25.0
2018,8,11,16,0,120,2.7,26.2
2018,8,11,17,0,83,1.8,26.5
2018,8,11,18,0,127,2.2,26.3
2018,8,11,19,0,107,4.6,26.2
2018,8,11,20,0,89,2.6,25.9
2018,8,11,21,0,103,0.8,26.4
2018,8,11,22,0,144,1.5,26.0
2018,8,11,23,0,207,0.4,25.9
2018,8,12,0,0,81,0.8,25.0
2018,8,12,1,0,36,1.0,24.6
2018,8,12,2,0,163,1.0,24.4
2018,8,12,3,0,78,1.1,24.9
2018,8,12,4,0,286,2.1,25.1
2018,8,12,5,0,259,3.3,24.8
2018,8,12,6,0,271,3.0,24.4
2018,8,12,7,0,289,5.6,23.9
2018,8,12,8,0,328,2.5,23.3
2018,8,12,9,0,235,3.0,22.4
2018,8,12,10,0,217,2.4,21.6
2018,8,12,11,0,282,2.9,22.2
2018,8,12,12,0,355,4.6,23.2
2018,8,12,13,0,351,2.0,24.0
2018,8,12,14,0,34,2.8,24.7
2018,8,12,15,0,350,2.4,24.9
2018,8,12,16,0,56,2.9,25.0
2018,8,12,17,0,62,4.3,25.2
2018,8,12,18,0,27,3.1,25.5
2018,8,12,19,0,359,5.4,25.5
2018,8,12,20,0,11,3.7,25.6
2018,8,12,21,0,1,2.6,25.5
2018,8,12,22,0,354,3.3,25.4
2018,8,12,23,0,339,2.0,24.7
2018,8,13,0,0,344,2.5,24.0
2018,8,13,1,0,353,1.7,23.7
2018,8,13,2,0,35,1.2,23.5
2018,8,13,3,0,61,0.9,23.1
2018,8,13,4,0,328,0.7,22.6
2018,8,13,5,0,196,0.6,22.5
2018,8,13,6,0,334,0.9,22.6
2018,8,13,7,0,327,1.1,22.6
2018,8,13,8,0,267,1.0,22.2
2018,8,13,9,0,273,1.5,22.1
2018,8,13,10,0,260,0.9,21.6
2018,8,13,11,0,242,1.1,21.8
2018,8,13,12,0,305,3.8,22.7
2018,8,13,13,0,296,2.7,24.2
2018,8,13,14,0,42,2.8,24.1
2018,8,13,15,0,75,2.6,24.5
2018,8,13,16,0,92,2.4,25.7
2018,8,13,17,0,184,0.8,25.8
2018,8,13,18,0,120,3.6,26.3
2018,8,13,19,0,135,1.6,26.2
2018,8,13,20,0,127,2.9,26.4
2018,8,13,21,0,126,3.6,26.3
2018,8,13,22,0,116,4.4,26.1
2018,8,13,23,0,121,4.2,25.5
2018,8,14,0,0,165,1.6,25.1
2018,8,14,1,0,164,2.7,24.9
2018,8,14,2,0,179,3.9,24.9
2018,8,14,3,0,198,1.7,25.6
2018,8,14,4,0,238,1.3,25.8
2018,8,14,5,0,238,3.3,25.6
2018,8,14,6,0,213,3.6,25.1
2018,8,14,7,0,232,2.2,24.5
2018,8,14,8,0,227,4.5,23.9
2018,8,14,9,0,252,1.9,23.3
2018,8,14,10,0,234,2.3,23.2
2018,8,14,11,0,244,4.3,23.1
2018,8,14,12,0,215,4.6,24.3
2018,8,14,13,0,234,2.6,26.3
2018,8,14,14,0,219,4.3,27.5
2018,8,14,15,0,300,2.0,28.7
2018,8,14,16,0,59,0.8,29.1
2018,8,14,17,0,143,5.1,26.7
2018,8,14,18,0,86,1.0,26.7
2018,8,14,19,0,97,0.8,27.3
2018,8,14,20,0,152,1.6,26.6
2018,8,14,21,0,150,3.3,26.5
2018,8,14,22,0,148,2.8,26.4
2018,8,14,23,0,128,3.0,26.2
2018,8,15,0,0,153,1.9,26.0
2018,8,15,1,0,3,0.6,25.4
2018,8,15,2,0,171,0.8,25.2
2018,8,15,3,0,205,7.4,27.1
2018,8,15,4,0,205,7.1,26.5
2018,8,15,5,0,230,3.7,25.9
2018,8,15,6,0,230,3.6,25.4
2018,8,15,7,0,199,2.4,25.1
2018,8,15,8,0,197,2.1,25.0
2018,8,15,9,0,235,0.4,24.7
2018,8,15,10,0,204,2.3,24.1
2018,8,15,11,0,142,2.4,24.2
2018,8,15,12,0,130,4.8,24.5
2018,8,15,13,0,133,6.1,24.6
2018,8,15,14,0,149,5.0,24.6
2018,8,15,15,0,161,4.8,24.6
2018,8,15,16,0,140,7.8,24.8
2018,8,15,17,0,130,4.5,25.3
2018,8,15,18,0,301,0.9,26.0
2018,8,15,19,0,132,4.6,24.9
2018,8,15,20,0,138,7.6,25.5
2018,8,15,21,0,133,4.2,25.4
2018,8,15,22,0,162,6.5,25.1
2018,8,15,23,0,162,5.0,24.2
2018,8,16,0,0,198,3.5,24.0
2018,8,16,1,0,183,5.8,23.6
2018,8,16,2,0,127,3.6,23.5
2018,8,16,3,0,190,5.1,23.0
2018,8,16,4,0,179,2.6,22.7
2018,8,16,5,0,139,3.2,22.5
2018,8,16,6,0,154,4.0,22.6
2018,8,16,7,0,185,2.0,22.4
2018,8,16,8,0,105,1.9,22.7
2018,8,16,9,0,162,1.0,22.2
2018,8,16,10,0,124,2.7,22.3
2018,8,16,11,0,358,0.6,22.6
2018,8,16,12,0,138,1.2,23.3
2018,8,16,13,0,74,2.4,24.8
2018,8,16,14,0,96,2.2,25.3
2018,8,16,15,0,84,1.1,25.2
2018,8,16,16,0,92,1.4,25.1
2018,8,16,17,0,106,2.8,25.1
2018,8,16,18,0,72,2.7,24.7
2018,8,16,19,0,63,5.3,24.0
2018,8,16,20,0,99,1.0,24.8
2018,8,16,21,0,57,5.3,24.3
2018,8,16,22,0,108,1.8,25.2
2018,8,16,23,0,96,1.8,24.3
2018,8,17,0,0,107,0.8,24.0
2018,8,17,1,0,112,4.8,23.9
2018,8,17,2,0,92,1.3,24.0
2018,8,17,3,0,113,2.0,24.1
2018,8,17,4,0,113,3.6,24.1
2018,8,17,5,0,270,5.7,21.9
2018,8,17,6,0,50,2.9,20.0
2018,8,17,7,0,77,1.3,20.9
2018,8,17,8,0,244,2.1,21.6
2018,8,17,9,0,175,1.7,21.2
2018,8,17,10,0,251,3.3,20.9
2018,8,17,11,0,211,6.0,21.2
2018,8,17,12,0,215,0.7,21.8
2018,8,17,13,0,300,3.4,22.1
2018,8,17,14,0,347,3.4,22.8
2018,8,17,15,0,69,3.1,23.1
2018,8,17,16,0,41,2.7,23.3
2018,8,17,17,0,11,6.2,23.6
2018,8,17,18,0,12,3.3,23.3
2018,8,17,19,0,33,1.8,24.2
2018,8,17,20,0,49,4.4,24.3
2018,8,17,21,0,62,4.8,24.2
2018,8,17,22,0,50,2.8,24.3
2018,8,17,23,0,71,3.7,24.3
2018,8,18,0,0,50,4.8,24.1
2018,8,18,1,0,75,2.2,23.9
2018,8,18,2,0,29,4.1,24.1
2018,8,18,3,0,209,1.4,23.9
2018,8,18,4,0,25,3.7,24.0
2018,8,18,5,0,12,1.7,23.8
2018,8,18,6,0,72,2.5,23.9
2018,8,18,7,0,1,2.5,23.9
2018,8,18,8,0,7,4.5,23.8
2018,8,18,9,0,355,4.5,23.7
2018,8,18,10,0,335,8.4,23.3
2018,8,18,11,0,347,4.0,23.7
2018,8,18,12,0,6,8.6,23.8
2018,8,18,13,0,4,7.9,24.0
2018,8,18,14,0,1,4.4,24.2
2018,8,18,15,0,14,2.0,24.3
2018,8,18,16,0,359,6.1,24.0
2018,8,18,17,0,18,5.3,24.2
2018,8,18,18,0,1,4.4,23.9
2018,8,18,19,0,345,6.5,23.9
2018,8,18,20,0,342,6.5,23.8
2018,8,18,21,0,347,4.9,23.6
2018,8,18,22,0,2,6.7,23.4
2018,8,18,23,0,0,5.6,23.2
2018,8,19,0,0,48,3.4,22.9
2018,8,19,1,0,7,7.0,22.8
2018,8,19,2,0,345,3.6,22.9
2018,8,19,3,0,39,3.2,22.9
2018,8,19,4,0,55,2.5,23.1
2018,8,19,5,0,55,2.6,23.0
2018,8,19,6,0,49,1.4,23.0
2018,8,19,7,0,63,2.8,22.9
2018,8,19,8,0,68,3.0,22.8
2018,8,19,9,0,45,3.3,22.4
2018,8,19,10,0,263,1.7,21.5
2018,8,19,11,0,331,0.8,22.8
2018,8,19,12,0,34,1.9,23.7
2018,8,19,13,0,57,5.6,24.0
2018,8,19,14,0,66,4.7,24.3
2018,8,19,15,0,66,4.0,24.3
2018,8,19,16,0,70,4.3,24.4
2018,8,19,17,0,70,3.6,24.9
2018,8,19,18,0,83,5.0,24.6
2018,8,19,19,0,67,5.9,24.5
2018,8,19,20,0,72,6.4,24.6
2018,8,19,21,0,75,8.4,24.6
2018,8,19,22,0,90,2.6,24.5
2018,8,19,23,0,88,2.5,24.4
2018,8,20,0,0,92,2.8,24.4
2018,8,20,1,0,116,3.9,24.5
2018,8,20,2,0,142,1.9,24.5
2018,8,20,3,0,105,4.8,24.6
2018,8,20,4,0,127,7.3,24.7
2018,8,20,5,0,131,9.3,24.7
2018,8,20,6,0,131,9.3,24.2
2018,8,20,7,0,137,6.1,23.8
2018,8,20,8,0,138,3.7,23.5
2018,8,20,9,0,130,8.8,23.1
2018,8,20,10,0,140,12.4,22.9
2018,8,20,11,0,155,10.0,22.9
2018,8,20,12,0,133,8.2,23.0
2018,8,20,13,0,130,9.8,22.9
2018,8,20,14,0,129,8.0,23.1
2018,8,20,15,0,121,3.5,23.7
2018,8,20,16,0,96,2.7,23.9
2018,8,20,17,0,112,4.8,23.1
2018,8,20,18,0,116,12.5,23.5
2018,8,20,19,0,116,4.8,23.2
2018,8,20,20,0,97,7.4,23.6
2018,8,20,21,0,111,6.6,24.1
2018,8,20,22,0,69,5.8,24.2
2018,8,20,23,0,110,5.8,24.3
2018,8,21,0,0,102,6.3,24.2
2018,8,21,1,0,93,3.8,21.2
2018,8,21,2,0,133,5.0,21.2
2018,8,21,3,0,172,2.5,22.2
2018,8,21,4,0,162,5.7,22.1
2018,8,21,5,0,179,4.2,22.1
2018,8,21,6,0,259,1.0,22.0
2018,8,21,7,0,205,2.3,21.9
2018,8,21,8,0,187,2.4,21.5
2018,8,21,9,0,211,3.8,21.2
2018,8,21,10,0,237,2.6,21.0
2018,8,21,11,0,267,5.0,20.9
2018,8,21,12,0,240,1.5,21.5
2018,8,21,13,0,308,5.9,21.9
2018,8,21,14,0,245,7.5,22.6
2018,8,21,15,0,347,8.2,22.1
2018,8,21,16,0,355,14.8,21.9
2018,8,21,17,0,354,7.1,21.2
2018,8,21,18,0,328,9.5,22.2
2018,8,21,19,0,336,15.3,22.1
2018,8,21,20,0,338,12.1,22.2
2018,8,21,21,0,347,7.4,22.0
2018,8,21,22,0,0,2.3,21.8
2018,8,21,23,0,0,4.3,21.6
2018,8,22,0,0,353,6.3,21.3
2018,8,22,1,0,303,3.5,21.2
2018,8,22,2,0,315,7.8,20.9
2018,8,22,3,0,298,10.3,20.2
2018,8,22,4,0,325,9.7,20.0
2018,8,22,5,0,305,5.2,19.8
2018,8,22,6,0,294,4.8,18.3
2018,8,22,7,0,296,9.8,17.7
2018,8,22,8,0,255,7.2,17.0
2018,8,22,9,0,302,6.9,16.0
2018,8,22,10,0,256,5.3,15.4
2018,8,22,11,0,260,4.4,15.6
2018,8,22,12,0,276,5.4,17.1
2018,8,22,13,0,262,5.3,19.0
2018,8,22,14,0,329,4.7,20.6
2018,8,22,15,0,333,1.1,22.0
2018,8,22,16,0,335,3.4,23.1
2018,8,22,17,0,12,5.7,22.6
2018,8,22,18,0,15,5.4,23.1
2018,8,22,19,0,48,2.5,22.8
2018,8,22,20,0,321,4.2,24.1
2018,8,22,21,0,325,8.2,24.7
2018,8,22,22,0,334,4.0,24.6
2018,8,22,23,0,335,8.3,23.8
2018,8,23,0,0,310,3.8,22.9
2018,8,23,1,0,227,2.9,22.1
2018,8,23,2,0,317,3.8,21.4
2018,8,23,3,0,231,2.0,20.7
2018,8,23,4,0,263,3.8,20.6
2018,8,23,5,0,253,2.6,19.8
2018,8,23,6,0,257,4.4,18.9
2018,8,23,7,0,246,3.2,18.0
2018,8,23,8,0,282,2.7,17.7
2018,8,23,9,0,253,1.3,17.2
2018,8,23,10,0,221,4.7,17.0
2018,8,23,11,0,206,3.8,17.3
2018,8,23,12,0,223,5.3,19.4
2018,8,23,13,0,241,3.0,21.9
2018,8,23,14,0,252,5.6,23.5
2018,8,23,15,0,237,6.3,24.0
2018,8,23,16,0,211,7.6,24.6
2018,8,23,17,0,192,8.4,25.2
2018,8,23,18,0,302,9.4,25.6
2018,8,23,19,0,201,5.5,25.8
2018,8,23,20,0,145,1.4,26.0
2018,8,23,21,0,201,0.5,26.1
2018,8,23,22,0,229,4.4,25.6
2018,8,23,23,0,270,3.0,24.9
2018,8,24,0,0,196,5.1,24.3
2018,8,24,1,0,198,2.6,23.7
2018,8,24,2,0,182,2.5,23.3
2018,8,24,3,0,150,2.4,22.3
2018,8,24,4,0,203,5.5,21.6
2018,8,24,5,0,189,5.4,21.1
2018,8,24,6,0,193,2.9,20.8
2018,8,24,7,0,196,3.0,20.6
2018,8,24,8,0,189,3.3,20.8
2018,8,24,9,0,231,4.0,20.6
2018,8,24,10,0,196,6.9,20.4
2018,8,24,11,0,169,5.1,20.1
2018,8,24,12,0,184,5.4,20.4
2018,8,24,13,0,196,9.6,20.7
2018,8,24,14,0,224,8.6,19.9
2018,8,24,15,0,204,11.4,17.8
2018,8,24,16,0,209,10.5,17.5
2018,8,24,17,0,202,11.6,18.6
2018,8,24,18,0,133,8.7,20.4
2018,8,24,19,0,152,7.3,20.6
2018,8,24,20,0,137,12.1,21.6
2018,8,24,21,0,169,16.9,21.4
2018,8,24,22,0,190,8.2,20.6
2018,8,24,23,0,161,11.3,18.8
2018,8,25,0,0,180,11.4,18.9
2018,8,25,1,0,167,6.1,19.0
